DataHora;Instancia;Algoritmo;Alpha;Iteracoes;Bloco;Semente;Tempo(s);ValorObtido
2026-07-13 10:19:04;b17;Reativo_0.2_0.3_0.4;-;300;30;101608;0.504317;131.000000
2026-07-13 10:19:06;b17;Guloso;-;-;-;101609;1.823717;132.000000
2026-07-13 10:19:06;b17;Randomizado_alpha_0.2;0.2;30;-;101609;0.051216;131.000000
2026-07-13 10:19:06;b17;Randomizado_alpha_0.3;0.3;30;-;101609;0.053106;132.000000
2026-07-13 10:19:06;b17;Randomizado_alpha_0.4;0.4;30;-;101609;0.054087;131.000000
2026-07-13 10:19:06;b17;Reativo_0.2_0.3_0.4;-;300;30;101609;0.506452;131.000000
2026-07-13 10:19:11;b18;Guloso;-;-;-;101700;4.053334;231.000000
2026-07-13 10:19:11;b18;Randomizado_alpha_0.2;0.2;30;-;101700;0.082478;226.000000
2026-07-13 10:19:11;b18;Randomizado_alpha_0.3;0.3;30;-;101700;0.080645;224.000000
2026-07-13 10:19:11;b18;Randomizado_alpha_0.4;0.4;30;-;101700;0.082725;226.000000
2026-07-13 10:19:12;b18;Reativo_0.2_0.3_0.4;-;300;30;101700;0.817525;224.000000
2026-07-13 10:19:16;b18;Guloso;-;-;-;101701;3.917462;231.000000
2026-07-13 10:19:16;b18;Randomizado_alpha_0.2;0.2;30;-;101701;0.079928;224.000000
2026-07-13 10:19:16;b18;Randomizado_alpha_0.3;0.3;30;-;101701;0.084052;225.000000
2026-07-13 10:19:16;b18;Randomizado_alpha_0.4;0.4;30;-;101701;0.080969;226.000000
2026-07-13 10:19:17;b18;Reativo_0.2_0.3_0.4;-;300;30;101701;0.815156;222.000000
2026-07-13 10:19:21;b18;Guloso;-;-;-;101702;4.039156;231.000000
2026-07-13 10:19:21;b18;Randomizado_alpha_0.2;0.2;30;-;101702;0.080403;225.000000
2026-07-13 10:19:21;b18;Randomizado_alpha_0.3;0.3;30;-;101702;0.078509;224.000000
2026-07-13 10:19:21;b18;Randomizado_alpha_0.4;0.4;30;-;101702;0.089291;223.000000
2026-07-13 10:19:22;b18;Reativo_0.2_0.3_0.4;-;300;30;101702;0.831849;222.000000
2026-07-13 10:19:26;b18;Guloso;-;-;-;101703;3.982362;231.000000
2026-07-13 10:19:26;b18;Randomizado_alpha_0.2;0.2;30;-;101703;0.078566;225.000000
2026-07-13 10:19:26;b18;Randomizado_alpha_0.3;0.3;30;-;101703;0.079250;225.000000
2026-07-13 10:19:26;b18;Randomizado_alpha_0.4;0.4;30;-;101703;0.082288;223.000000
2026-07-13 10:19:27;b18;Reativo_0.2_0.3_0.4;-;300;30;101703;0.811069;224.000000
2026-07-13 10:19:31;b18;Guloso;-;-;-;101704;3.946941;231.000000
2026-07-13 10:19:31;b18;Randomizado_alpha_0.2;0.2;30;-;101704;0.083252;225.000000
2026-07-13 10:19:31;b18;Randomizado_alpha_0.3;0.3;30;-;101704;0.079422;223.000000
2026-07-13 10:19:31;b18;Randomizado_alpha_0.4;0.4;30;-;101704;0.084180;220.000000
2026-07-13 10:19:32;b18;Reativo_0.2_0.3_0.4;-;300;30;101704;0.877469;222.000000
2026-07-13 10:19:36;b18;Guloso;-;-;-;101705;4.061991;231.000000
2026-07-13 10:19:36;b18;Randomizado_alpha_0.2;0.2;30;-;101705;0.078858;224.000000
2026-07-13 10:19:36;b18;Randomizado_alpha_0.3;0.3;30;-;101705;0.081019;223.000000
2026-07-13 10:19:36;b18;Randomizado_alpha_0.4;0.4;30;-;101705;0.080755;224.000000
2026-07-13 10:19:37;b18;Reativo_0.2_0.3_0.4;-;300;30;101705;0.807532;223.000000
2026-07-13 10:19:41;b18;Guloso;-;-;-;101706;3.926973;231.000000
2026-07-13 10:19:41;b18;Randomizado_alpha_0.2;0.2;30;-;101706;0.078710;223.000000
2026-07-13 10:19:41;b18;Randomizado_alpha_0.3;0.3;30;-;101706;0.079666;227.000000
2026-07-13 10:19:41;b18;Randomizado_alpha_0.4;0.4;30;-;101706;0.080423;227.000000
2026-07-13 10:19:42;b18;Reativo_0.2_0.3_0.4;-;300;30;101706;0.810142;222.000000
2026-07-13 10:19:46;b18;Guloso;-;-;-;101707;3.932321;231.000000
2026-07-13 10:19:46;b18;Randomizado_alpha_0.2;0.2;30;-;101707;0.077427;223.000000
2026-07-13 10:19:46;b18;Randomizado_alpha_0.3;0.3;30;-;101707;0.078663;225.000000
2026-07-13 10:19:46;b18;Randomizado_alpha_0.4;0.4;30;-;101707;0.080686;228.000000
2026-07-13 10:19:47;b18;Reativo_0.2_0.3_0.4;-;300;30;101707;0.811400;221.000000
2026-07-13 10:19:51;b18;Guloso;-;-;-;101708;3.974462;231.000000
2026-07-13 10:19:51;b18;Randomizado_alpha_0.2;0.2;30;-;101708;0.080350;226.000000
2026-07-13 10:19:51;b18;Randomizado_alpha_0.3;0.3;30;-;101708;0.079603;226.000000
2026-07-13 10:19:51;b18;Randomizado_alpha_0.4;0.4;30;-;101708;0.079685;226.000000
2026-07-13 10:19:52;b18;Reativo_0.2_0.3_0.4;-;300;30;101708;0.809049;222.000000
2026-07-13 10:19:56;b18;Guloso;-;-;-;101709;3.984793;231.000000
2026-07-13 10:19:56;b18;Randomizado_alpha_0.2;0.2;30;-;101709;0.079173;225.000000
2026-07-13 10:19:56;b18;Randomizado_alpha_0.3;0.3;30;-;101709;0.079401;224.000000
2026-07-13 10:19:56;b18;Randomizado_alpha_0.4;0.4;30;-;101709;0.080676;224.000000
2026-07-13 10:19:57;b18;Reativo_0.2_0.3_0.4;-;300;30;101709;0.830797;223.000000
2026-07-13 10:19:57;oddcycle3;Guloso;-;-;-;101800;0.000045;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.2;0.2;30;-;101800;0.000327;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.3;0.3;30;-;101800;0.000315;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.4;0.4;30;-;101800;0.000314;4.000000
2026-07-13 10:19:57;oddcycle3;Reativo_0.2_0.3_0.4;-;300;30;101800;0.003097;4.000000
2026-07-13 10:19:57;oddcycle3;Guloso;-;-;-;101801;0.000024;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.2;0.2;30;-;101801;0.000176;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.3;0.3;30;-;101801;0.000180;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.4;0.4;30;-;101801;0.000227;4.000000
2026-07-13 10:19:57;oddcycle3;Reativo_0.2_0.3_0.4;-;300;30;101801;0.003164;4.000000
2026-07-13 10:19:57;oddcycle3;Guloso;-;-;-;101802;0.000039;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.2;0.2;30;-;101802;0.000403;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.3;0.3;30;-;101802;0.000321;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.4;0.4;30;-;101802;0.000269;4.000000
2026-07-13 10:19:57;oddcycle3;Reativo_0.2_0.3_0.4;-;300;30;101802;0.002587;4.000000
2026-07-13 10:19:57;oddcycle3;Guloso;-;-;-;101803;0.000042;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.2;0.2;30;-;101803;0.000327;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.3;0.3;30;-;101803;0.000317;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.4;0.4;30;-;101803;0.000309;4.000000
2026-07-13 10:19:57;oddcycle3;Reativo_0.2_0.3_0.4;-;300;30;101803;0.003189;4.000000
2026-07-13 10:19:57;oddcycle3;Guloso;-;-;-;101804;0.000042;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.2;0.2;30;-;101804;0.000318;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.3;0.3;30;-;101804;0.000329;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.4;0.4;30;-;101804;0.000310;4.000000
2026-07-13 10:19:57;oddcycle3;Reativo_0.2_0.3_0.4;-;300;30;101804;0.003180;4.000000
2026-07-13 10:19:57;oddcycle3;Guloso;-;-;-;101805;0.000042;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.2;0.2;30;-;101805;0.000325;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.3;0.3;30;-;101805;0.000319;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.4;0.4;30;-;101805;0.000317;4.000000
2026-07-13 10:19:57;oddcycle3;Reativo_0.2_0.3_0.4;-;300;30;101805;0.002953;4.000000
2026-07-13 10:19:57;oddcycle3;Guloso;-;-;-;101806;0.000034;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.2;0.2;30;-;101806;0.000294;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.3;0.3;30;-;101806;0.000278;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.4;0.4;30;-;101806;0.000280;4.000000
2026-07-13 10:19:57;oddcycle3;Reativo_0.2_0.3_0.4;-;300;30;101806;0.002117;4.000000
2026-07-13 10:19:57;oddcycle3;Guloso;-;-;-;101807;0.000024;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.2;0.2;30;-;101807;0.000175;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.3;0.3;30;-;101807;0.000173;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.4;0.4;30;-;101807;0.000172;4.000000
2026-07-13 10:19:57;oddcycle3;Reativo_0.2_0.3_0.4;-;300;30;101807;0.001976;4.000000
2026-07-13 10:19:57;oddcycle3;Guloso;-;-;-;101808;0.000024;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.2;0.2;30;-;101808;0.000173;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.3;0.3;30;-;101808;0.000176;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.4;0.4;30;-;101808;0.000171;4.000000
2026-07-13 10:19:57;oddcycle3;Reativo_0.2_0.3_0.4;-;300;30;101808;0.001811;4.000000
2026-07-13 10:19:57;oddcycle3;Guloso;-;-;-;101809;0.000022;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.2;0.2;30;-;101809;0.000173;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.3;0.3;30;-;101809;0.000191;4.000000
2026-07-13 10:19:57;oddcycle3;Randomizado_alpha_0.4;0.4;30;-;101809;0.000185;4.000000
2026-07-13 10:19:57;oddcycle3;Reativo_0.2_0.3_0.4;-;300;30;101809;0.001760;4.000000
2026-07-13 10:19:57;oddwheel3;Guloso;-;-;-;101900;0.000088;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.2;0.2;30;-;101900;0.000492;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.3;0.3;30;-;101900;0.000477;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.4;0.4;30;-;101900;0.000535;5.000000
2026-07-13 10:19:57;oddwheel3;Reativo_0.2_0.3_0.4;-;300;30;101900;0.003688;5.000000
2026-07-13 10:19:57;oddwheel3;Guloso;-;-;-;101901;0.000087;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.2;0.2;30;-;101901;0.000478;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.3;0.3;30;-;101901;0.000487;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.4;0.4;30;-;101901;0.000491;5.000000
2026-07-13 10:19:57;oddwheel3;Reativo_0.2_0.3_0.4;-;300;30;101901;0.004639;5.000000
2026-07-13 10:19:57;oddwheel3;Guloso;-;-;-;101902;0.000076;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.2;0.2;30;-;101902;0.000417;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.3;0.3;30;-;101902;0.000414;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.4;0.4;30;-;101902;0.000396;5.000000
2026-07-13 10:19:57;oddwheel3;Reativo_0.2_0.3_0.4;-;300;30;101902;0.004249;5.000000
2026-07-13 10:19:57;oddwheel3;Guloso;-;-;-;101903;0.000089;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.2;0.2;30;-;101903;0.000430;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.3;0.3;30;-;101903;0.000400;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.4;0.4;30;-;101903;0.000452;5.000000
2026-07-13 10:19:57;oddwheel3;Reativo_0.2_0.3_0.4;-;300;30;101903;0.004446;5.000000
2026-07-13 10:19:57;oddwheel3;Guloso;-;-;-;101904;0.000082;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.2;0.2;30;-;101904;0.000479;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.3;0.3;30;-;101904;0.000482;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.4;0.4;30;-;101904;0.000475;5.000000
2026-07-13 10:19:57;oddwheel3;Reativo_0.2_0.3_0.4;-;300;30;101904;0.004759;5.000000
2026-07-13 10:19:57;oddwheel3;Guloso;-;-;-;101905;0.000087;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.2;0.2;30;-;101905;0.000490;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.3;0.3;30;-;101905;0.000510;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.4;0.4;30;-;101905;0.000466;5.000000
2026-07-13 10:19:57;oddwheel3;Reativo_0.2_0.3_0.4;-;300;30;101905;0.004051;5.000000
2026-07-13 10:19:57;oddwheel3;Guloso;-;-;-;101906;0.000062;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.2;0.2;30;-;101906;0.000414;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.3;0.3;30;-;101906;0.000369;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.4;0.4;30;-;101906;0.000420;5.000000
2026-07-13 10:19:57;oddwheel3;Reativo_0.2_0.3_0.4;-;300;30;101906;0.003237;5.000000
2026-07-13 10:19:57;oddwheel3;Guloso;-;-;-;101907;0.000051;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.2;0.2;30;-;101907;0.000266;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.3;0.3;30;-;101907;0.000291;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.4;0.4;30;-;101907;0.000293;5.000000
2026-07-13 10:19:57;oddwheel3;Reativo_0.2_0.3_0.4;-;300;30;101907;0.002775;5.000000
2026-07-13 10:19:57;oddwheel3;Guloso;-;-;-;101908;0.000055;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.2;0.2;30;-;101908;0.000312;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.3;0.3;30;-;101908;0.000380;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.4;0.4;30;-;101908;0.000292;5.000000
2026-07-13 10:19:57;oddwheel3;Reativo_0.2_0.3_0.4;-;300;30;101908;0.003161;5.000000
2026-07-13 10:19:57;oddwheel3;Guloso;-;-;-;101909;0.000066;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.2;0.2;30;-;101909;0.000272;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.3;0.3;30;-;101909;0.000285;5.000000
2026-07-13 10:19:57;oddwheel3;Randomizado_alpha_0.4;0.4;30;-;101909;0.000260;5.000000
2026-07-13 10:19:57;oddwheel3;Reativo_0.2_0.3_0.4;-;300;30;101909;0.002991;5.000000
